# HELP ebpf_exporter_bio_latency_seconds Block IO latency histogram
# TYPE ebpf_exporter_bio_latency_seconds histogram
ebpf_exporter_bio_latency_seconds_bucket{device="unknown:0:0",operation="drv_in",le="2e-06"} 0 1733751809
ebpf_exporter_bio_latency_seconds_bucket{device="unknown:0:0",operation="drv_in",le="4e-06"} 0 1733751809
ebpf_exporter_bio_latency_seconds_bucket{device="unknown:0:0",operation="drv_in",le="8e-06"} 0 1733751809
ebpf_exporter_bio_latency_seconds_bucket{device="unknown:0:0",operation="drv_in",le="1.6e-05"} 0 1733751809
ebpf_exporter_bio_latency_seconds_bucket{device="unknown:0:0",operation="drv_in",le="3.2e-05"} 0 1733751809
ebpf_exporter_bio_latency_seconds_bucket{device="unknown:0:0",operation="drv_in",le="6.4e-05"} 0 1733751809
ebpf_exporter_bio_latency_seconds_bucket{device="unknown:0:0",operation="drv_in",le="0.000128"} 19 1733751809
ebpf_exporter_bio_latency_seconds_bucket{device="unknown:0:0",operation="drv_in",le="0.000256"} 3215 1733751809
ebpf_exporter_bio_latency_seconds_bucket{device="unknown:0:0",operation="drv_in",le="0.000512"} 3302 1733751809
ebpf_exporter_bio_latency_seconds_bucket{device="unknown:0:0",operation="drv_in",le="0.001024"} 3338 1733751809
ebpf_exporter_bio_latency_seconds_bucket{device="unknown:0:0",operation="drv_in",le="0.002048"} 3344 1733751809
ebpf_exporter_bio_latency_seconds_bucket{device="unknown:0:0",operation="drv_in",le="0.004096"} 3348 1733751809
ebpf_exporter_bio_latency_seconds_bucket{device="unknown:0:0",operation="drv_in",le="0.008192"} 3351 1733751809
ebpf_exporter_bio_latency_seconds_bucket{device="unknown:0:0",operation="drv_in",le="0.016384"} 3351 1733751809
ebpf_exporter_bio_latency_seconds_bucket{device="unknown:0:0",operation="drv_in",le="0.032768"} 3351 1733751809
ebpf_exporter_bio_latency_seconds_bucket{device="unknown:0:0",operation="drv_in",le="0.065536"} 3351 1733751809
ebpf_exporter_bio_latency_seconds_bucket{device="unknown:0:0",operation="drv_in",le="0.131072"} 3351 1733751809
ebpf_exporter_bio_latency_seconds_bucket{device="unknown:0:0",operation="drv_in",le="0.262144"} 3351 1733751809
ebpf_exporter_bio_latency_seconds_bucket{device="unknown:0:0",operation="drv_in",le="0.524288"} 3351 1733751809
ebpf_exporter_bio_latency_seconds_bucket{device="unknown:0:0",operation="drv_in",le="1.048576"} 3351 1733751809
ebpf_exporter_bio_latency_seconds_bucket{device="unknown:0:0",operation="drv_in",le="2.097152"} 3351 1733751809
ebpf_exporter_bio_latency_seconds_bucket{device="unknown:0:0",operation="drv_in",le="4.194304"} 3351 1733751809
ebpf_exporter_bio_latency_seconds_bucket{device="unknown:0:0",operation="drv_in",le="8.388608"} 3351 1733751809
ebpf_exporter_bio_latency_seconds_bucket{device="unknown:0:0",operation="drv_in",le="16.777216"} 3351 1733751809
ebpf_exporter_bio_latency_seconds_bucket{device="unknown:0:0",operation="drv_in",le="33.554432"} 3351 1733751809
ebpf_exporter_bio_latency_seconds_bucket{device="unknown:0:0",operation="drv_in",le="67.108864"} 3351 1733751809
ebpf_exporter_bio_latency_seconds_bucket{device="unknown:0:0",operation="drv_in",le="134.217728"} 3351 1733751809
ebpf_exporter_bio_latency_seconds_bucket{device="unknown:0:0",operation="drv_in",le="+Inf"} 3351 1733751809
ebpf_exporter_bio_latency_seconds_sum{device="unknown:0:0",operation="drv_in"} 1.20704 1733751809
ebpf_exporter_bio_latency_seconds_count{device="unknown:0:0",operation="drv_in"} 3351 1733751809
